"No.","Time","Source","Destination","Protocol","Length","Info"
"1598","52.804567","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TCP","74","52044  >  443 [ACK] Seq=88725 Ack=5359 Win=513 Len=0"
"1599","52.807035","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TLSv1.2","152","Application Data"
"1600","52.809243","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TLSv1.2","154","Application Data"
"1601","52.864287","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","74","443  >  52044 [ACK] Seq=5359 Ack=88803 Win=2306 Len=0"
"1602","52.865101","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","74","443  >  52044 [ACK] Seq=5359 Ack=88883 Win=2306 Len=0"
"1607","55.627048","192.168.1.174","140.82.112.25","TCP","55","[TCP Keep-Alive] 52377  >  443 [ACK] Seq=30 Ack=27 Win=514 Len=1"
"1608","55.772886","140.82.112.25","192.168.1.174","TCP","66","[TCP Keep-Alive ACK] 443  >  52377 [ACK] Seq=27 Ack=31 Win=72 Len=0 SLE=30 SRE=31"
"1611","59.251780","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TLSv1.2","137","Application Data"
"1613","59.305929","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TCP","74","52044  >  443 [ACK] Seq=88883 Ack=5422 Win=513 Len=0"
"1619","61.713160","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TLSv1.2","137","Application Data"
"1620","61.755781","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TCP","74","52044  >  443 [ACK] Seq=88883 Ack=5485 Win=513 Len=0"
"1630","65.314939","192.168.1.174","20.54.232.160","TCP","54","52581  >  443 [FIN, ACK] Seq=1 Ack=1 Win=515 Len=0"
"1633","65.378491","20.54.232.160","192.168.1.174","TCP","60","443  >  52581 [FIN, ACK] Seq=1 Ack=2 Win=2053 Len=0"
"1634","65.378545","192.168.1.174","20.54.232.160","TCP","54","52581  >  443 [ACK] Seq=2 Ack=2 Win=515 Len=0"
"1635","65.708739","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","586","443  >  52044 [ACK] Seq=5485 Ack=88883 Win=2306 Len=512 [TCP segment of a reassembled PDU]"
"1636","65.708739","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","586","443  >  52044 [PSH, ACK] Seq=5997 Ack=88883 Win=2306 Len=512 [TCP segment of a reassembled PDU]"
"1637","65.708739","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TLSv1.2","513","Application Data"
"1638","65.708834","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TCP","74","52044  >  443 [ACK] Seq=88883 Ack=6948 Win=516 Len=0"
"1639","65.787368","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TLSv1.2","149","Application Data"
"1640","65.816489","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TLSv1.2","162","Application Data"
"1641","65.843450","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","74","443  >  52044 [ACK] Seq=6948 Ack=88958 Win=2306 Len=0"
"1642","65.873218","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","74","443  >  52044 [ACK] Seq=6948 Ack=89046 Win=2306 Len=0"
"1643","65.972554","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TLSv1.2","150","Application Data"
"1644","66.022592","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TCP","74","52044  >  443 [ACK] Seq=89046 Ack=7024 Win=516 Len=0"
"1645","66.525437","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TLSv1.2","168","Application Data"
"1646","66.525437","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TLSv1.2","168","Application Data"
"1647","66.525511","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TCP","74","52044  >  443 [ACK] Seq=89046 Ack=7212 Win=515 Len=0"
"1648","66.527504","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TLSv1.2","155","Application Data"
"1649","66.528294","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TLSv1.2","155","Application Data"
"1650","66.584304","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","74","443  >  52044 [ACK] Seq=7212 Ack=89127 Win=2306 Len=0"
"1651","66.585110","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","74","443  >  52044 [ACK] Seq=7212 Ack=89208 Win=2306 Len=0"
"1653","67.872206","192.168.1.174","20.199.120.151","TLSv1.2","155","Application Data"
"1654","67.934678","20.199.120.151","192.168.1.174","TLSv1.2","225","Application Data"
"1655","67.988526","192.168.1.174","20.199.120.151","TCP","54","49421  >  443 [ACK] Seq=304 Ack=514 Win=517 Len=0"
"1664","70.520151","140.82.112.25","192.168.1.174","TLSv1.2","80","Application Data"
